f_id,id,name,funded_at,amount,source
f:6337,1342,"Rock Hill Capital II, LP",2013-08-01,87700000.0,http://www.pehub.com/2013/08/01/rock-hill-closes-second-fund/?utm_source=dlvr.it&utm_medium=twitter
f:3724,1343,CincyTech Fund III,2013-08-01,10900000.0,http://www.finsmes.com/2013/08/cincytech-closes-fund-iii-10-9m.html
f:5957,1345,Fund III,2012-09-06,150000000.0,http://techcrunch.com/2012/09/06/thrive-capital-kushner/
f:10808,1346,Fund I,2012-02-07,7000000.0,http://techcrunch.com/2013/08/01/initialized-capital-39m/
f:10808,1347,Fund II,2013-08-01,39150000.0,http://techcrunch.com/2013/08/01/initialized-capital-39m/
f:12877,1348,RCP Secondary Opportunity Fund II,2013-08-01,425000000.0,http://www.pehub.com/2013/08/01/rcp-advisors-raises-425-mln-secondary-fund/?utm_source=dlvr.it&utm_medium=twitter
f:6153,1353,FCA Venture Partners V,2013-08-02,53000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130802e982qo5ap&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130802e982qo5ap%26from%3dalert%26pid%3d32
f:745,1354,Foundry Venture Capital Fund IV,2013-10-25,225000000.0,http://techcrunch.com/2013/10/25/foundry-group-raises-fourth-225m-fund-to-make-late-stage-growth-investments-in-the-firms-portfolio-companies/
f:12949,1357,Fund VI,2013-08-06,2200000000.0,http://privatemarkets.thomsonreuters.com/olympus-up-to-$22b-on-fund-vi-close-to-finish/21100750.article?utm_term=%23privateequity+SUBS+ONLY&utm_source=twitterfeed&utm_medium=twitter
f:12950,1358,Crescent Mezzanine Partners VI,2013-08-06,3400000000.0,http://www.businesswire.com/news/home/20130806005405/en/Crescent-Mezzanine-Fund-VI-Closes-3.4-Billion?utm_source=dlvr.it&utm_medium=twitter
f:12957,1359,SBIC Fund LP,2013-08-06,230000000.0,http://www.pehub.com/2013/08/06/freeport-financial-direct-lending-fund-closes-230-mln/?utm_source=dlvr.it&utm_medium=twitter
f:5599,1360,Cultivian Sandbox Food and Agriculture Fund II,2013-08-06,150000000.0,http://www.chicagobusiness.com/article/20130806/BLOGS11/130809891/sandbox-partners-up-on-a-150-million-ag-tech-fund
f:12666,1363,Fund I,2013-08-07,181000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130807e987pptf2&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130807e987pptf2%26from%3dalert%26pid%3d32
f:3040,1364,Resource Partners LP,2013-08-07,1500000000.0,http://www.pehub.com/2013/08/07/oregon-taps-reservoir-capital-for-new-1-5b-energy-fund/?utm_source=dlvr.it&utm_medium=twitter
f:10715,1366,Fund II,2013-08-08,107000000.0,http://www.finsmes.com/2013/08/sightline-partners-closes-107m-secondary-fund.html
f:13000,1367,Onex Partners III,2013-08-08,4700000000.0,http://www.pehub.com/2013/08/08/onex-launches-4-5-billion-onex-partners-iv/?utm_source=dlvr.it&utm_medium=twitter
f:13000,1368,Onex Partners IV,2013-08-08,1200000000.0,http://www.pehub.com/2013/08/08/onex-launches-4-5-billion-onex-partners-iv/?utm_source=dlvr.it&utm_medium=twitter
f:3652,1369,Fund VI,2013-08-08,160000000.0,http://www.pedaily.cn/Item.aspx?id=219419
f:12990,1372,DLM Brazil IT Fund,2012-11-01,100000000.0,http://www.valor.com.br/financas/2951440/gestora-capta-fundo-com-foco-no-setor-de-tecnologia
f:13031,1374,fund I,2013-08-12,1250000.0,http://www.finsmes.com/2013/08/wiser-capital-raises-1-25m-financing.html
f:13041,1375,Fund II,2013-08-13,0.0,http://canadianprivateequity.com/waterton-holds-initial-close-for-wateron-precious-metals-fund-ii/2013/08/12/?utm_content=buffer84b25&utm_source=buffer&utm_medium=twitter&utm_campaign=Buffer
f:13048,1376,Fund V,2013-08-13,575000000.0,http://www.pehub.com/2013/08/13/atalaya-capital-management-raises-575-mln-fifth-fund/?utm_source=dlvr.it&utm_medium=twitter
f:13058,1377,Fund III,2013-08-14,301000000.0,http://www.finsmes.com/2013/08/incline-equity-partners-closes-fund-iii-301m.html
f:563,1387,pan-Asian fund IV,2013-08-13,1500000000.0,http://www.penews.com/today/index/rss/content/4072486315/restricted
f:7784,1391,Fund II,2013-08-19,116000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130819e98jssqwy&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130819e98jssqwy%26from%3dalert%26pid%3d32
f:2250,1392,Asia Life Science Fund,2013-08-18,0.0,http://www.bioportfolio.com/news/article/1602994/Week-in-Review-OrbiMed-Announces-300-Million-Asia-Life-Science-Fund.html?utm_source=dlvr.it&utm_medium=twitter
f:1619,1395,Fund III,2013-08-20,20000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130820e98kr1nzw&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130820e98kr1nzw%26from%3dalert%26pid%3d32
f:2535,1396,"Silver Lake Kraftwerk Fund, L.P.",2013-08-20,653500000.0,http://www.pehub.com/2013/08/20/silver-lake-kraftwerk-raises-653-5m-for-its-cleantech-fund/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+pehub%2Fblog+%28PE+HUB+Blog%29
f:5128,1398,Brookfield Timberlands Fund V L.P.,2013-08-21,1000000000.0,http://www.pehub.com/2013/08/21/brookfields-fifth-timberlands-fund-raises-1-bln/?utm_source=dlvr.it&utm_medium=twitter
f:13155,1399,"Seattle Angel Conference I, LLC",2012-03-08,100000.0,http://ceklog.kindel.com/2012/06/01/congrats-to-the-seattle-angel-conference-and-illumagear/
f:13155,1400,"Seattle Angel Conference II, LLC",2012-12-13,150000.0,http://www.seattleangelconference.com/2012/12/exo-labs-winner-of-2nd-seattle-angel.html
f:13155,1401,"Seattle Angel Conference III, LLC",2013-05-16,165000.0,http://www.seattleangelconference.com/2013/05/startup-dailydollar-winner-of-third.html
f:122,1408,Alsop Louie Partner Funnd III,2013-08-22,100000000.0,http://www.pehub.com/2013/08/22/alsop-louie-raising-100m-fund-iii/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+pehub%2Fblog+%28PE+HUB+Blog%29
f:13212,1410,Asia Capital Fund I,2013-08-23,263000000.0,http://www.finsmes.com/2013/08/kv-asia-capital-closed-pe-fund-us263m.html
f:13213,1411,Small-Cap Fund,2013-08-22,63200000.0,http://pevc.dowjones.com/article?an=DJFLBO0020130822e98mj6khu&from=alert&pid=22&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFLBO0020130822e98mj6khu%26from%3dalert%26pid%3d22
f:1190,1413,"Harbert Power Fund V, LLC",2013-08-23,200000000.0,http://www.pehub.com/2013/08/23/harbert-power-fund-v-targets-500-mln/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+pehub%2Fnews%2Fall+%28PEHub+News%29
f:13271,1414,AMP Capital Infrastructure Debt Fund II,2013-08-26,300000000.0,http://blogs.wsj.com/moneybeat/2013/08/26/amp-capital-raises-300-million-for-infrastructure-debt-fund/
f:6885,1415,GenNx360 Capital Partners II LP,2013-08-26,346900000.0,http://pevc.dowjones.com/article?an=DJFLBO0020130826e98qo0rgj&from=alert&pid=22&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFLBO0020130826e98qo0rgj%26from%3dalert%26pid%3d22
f:2429,1416,Fund-II,2013-09-04,155000000.0,http://www.vccircle.com/news/alternative-investment/2013/09/04/motilal-oswal-pe-makes-final-close-second-fund-155m
f:13132,1418,Cultivation Capital,2013-08-01,0.0,http://blogs.wsj.com/venturecapital/2013/08/26/square-co-founder-mckelvey-starts-st-louis-financial-services-accelerator-sixthirty/
f:13358,1420,Armstrong South East Asia Clean Energy Fund,2013-09-02,130000000.0,http://www.pehub.com/2013/09/02/armstrong-fund-raises-130m-third-closing/?utm_source=dlvr.it&utm_medium=twitter
f:2345,1422,Pharos Capital Partners III LP,2013-09-03,400000000.0,http://blogs.wsj.com/privateequity/2013/09/03/the-morning-leverage-pharos-passes-400m-goal-for-fund-iii/?mod=WSJBlog
f:4116,1423,GSO Capital Solutions Fund II LP,2013-09-03,5000000000.0,http://www.pehub.com/2013/09/03/blackstones-gso-capital-partners-raises-5-bln-second-fund/?utm_source=dlvr.it&utm_medium=twitter
f:3881,1424,TechOperators II,2013-03-29,100000000.0,http://www.bizjournals.com/atlanta/print-edition/2013/03/29/techoperators-aims-at-100m-venture-fund.html
f:9506,1426,Investment Fund,2013-09-02,6000000.0,http://upstart.bizjournals.com/money/loot/2013/09/02/monday-former-moneyball-analyst.html
f:13402,1428,Mining Fund,2013-09-04,85000000.0,http://www.pehub.com/2013/09/04/resources-capital-partners-raises-85-mln-mining-fund/?utm_source=dlvr.it&utm_medium=twitter
f:4153,1430,WestView Capital Partners III LP,2013-09-04,430000000.0,http://privatemarkets.thomsonreuters.com/buyouts/westview-capital-oversubscribed-on-$430m-fund-iii/21105496.article
f:13425,1432,Energy Trust Partners Fund IV,2013-09-05,600000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/energy-trust-partners-passes-25-mark-raising-600m-fund-iv.html?utm_source=twitterfeed&utm_medium=twitter
f:29,1433,Dorm Room Fund,2013-09-05,2000000.0,http://techcrunch.com/2013/09/05/first-rounds-student-run-dorm-room-fund-has-backed-20-startups-adds-entrepreneur-ras-as-advisors/
f:13434,1434,Hamilton Lane Secondary Fund III LP,2013-09-05,900000000.0,http://www.pehub.com/2013/09/05/hamilton-lane-raises-900-mln-third-secondary-fund/?utm_source=dlvr.it&utm_medium=twitter
f:2468,1435,Sanderling Ventures VII Fund,2013-09-05,30000000.0,http://canadianprivateequity.com/bdc-and-fonds-de-solidarite-commit-to-sanderling-ventures-vii/2013/09/05/?utm_source=buffer&utm_campaign=Buffer&utm_content=bufferb845f&utm_medium=twitter
f:8852,1436,BSP Fund,2013-09-05,20000000.0,http://www.nextbillion.net/newspost.aspx?newsid=4863
f:12706,1437,Quadria Capital Fund II,2013-09-06,107000000.0,http://www.pehub.com/2013/09/06/quadria-capital-fund-ii-so-far-raises-107-mln/?utm_source=dlvr.it&utm_medium=twitter
f:11990,1439,Natural resources-focused fund,2013-09-05,507000000.0,http://pevc.dowjones.com/article?an=DJFLBO0020130905e995nd76q&from=alert&pid=22&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFLBO0020130905e995nd76q%26from%3dalert%26pid%3d22
f:518,1440,Fund II,2007-03-08,400000000.0,http://www.venturedeal.com/News/2007/3/8/Scale%20VP%20Closes%20Fund%20II%20At%20$400%20Million
f:13458,1441,Buenaventura Fund LP,2013-09-06,3000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130906e996nq0xp&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130906e996nq0xp%26from%3dalert%26pid%3d32
f:13468,1442,Drug Royalty III private equity fund,2013-09-09,1450000000.0,http://www.pehub.com/2013/09/09/dri-raises-1-45-bln-third-fund/?utm_source=dlvr.it&utm_medium=twitter
f:13484,1444,Lombard Asia IV L.P,2013-09-10,350000000.0,http://www.pehub.com/2013/09/10/lombard-closed-fourth-asia-fund/?utm_source=dlvr.it&utm_medium=twitter
f:1,1446,Greylock Fund XII,2005-11-14,500000000.0,http://www.bizjournals.com/boston/blog/mass-high-tech/2005/11/greylock-locks-up-12th-fund-at-500m.html
f:7436,1447,Fund II,2011-06-10,150000000.0,http://pevc.dowjones.com/article?pid=32&an=DJFVW00020110531e7610015p&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fpid%3d32%26an%3dDJFVW00020110531e7610015p
f:13497,1448,Fund I,2013-09-09,720000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130909e999asdmg&from=alert&pid=22&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130909e999asdmg%26from%3dalert%26pid%3d22
f:12809,1450,Napier Park Railcar Lease Fund,2013-09-11,370000000.0,http://www.pehub.com/2013/09/11/napier-park-closes-370mln-railcar-lease-fund/
f:1928,1451,FUND III,2013-09-11,31500000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/cdh-venture-partners-raises-31-5m-for-third-fund.html?utm_source=twitterfeed&utm_medium=twitter
f:13540,1454,Fund I,2013-09-12,175000000.0,http://dealbook.nytimes.com/2013/09/12/morgenthaler-partners-hang-out-a-shingle-with-175-million-fund/?smid=tw-dealbook&seid=auto&_r=0
f:2178,1456,FUND II,2013-09-12,37000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130912e99cszppm&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130912e99cszppm%26from%3dalert%26pid%3d32
f:13552,1457,Debut buyout fund,2013-09-12,400000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/koreas-anchor-equity-raised-rapid-400m-for-debut-fund.html
f:792,1458,Carlyle Partners VI,2013-11-25,13000000000.0,http://www.businesswire.com/news/home/20131125005375/en/Carlyle-Group-Closes-Carlyle-Partners-VI-13
f:1834,1462,Fund VII,2013-09-16,47000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130916e99gsnacn&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130916e99gsnacn%26from%3dalert%26pid%3d32
f:13628,1463,IPCP Florida Realty Value Fund I,2013-09-16,22000000.0,http://www.dailybusinessreview.com/PubArticleDBR.jsp?id=1202619428011&IP_Capital_Partners_Raises_More_Than_22_Million&slreturn=20130817030138
f:3691,1464,Health-Care Fund,2013-09-16,80000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130916e99gqrbue&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130916e99gqrbue%26from%3dalert%26pid%3d32
f:2623,1465,India Infrastructure Fund II,2013-09-17,644000000.0,http://www.dealcurry.com/20130917-IDFC-Alternative-Raises-Funds-For-Its-IIF-II.htm
f:12535,1467,Woodward Corridor Investment Fund,2013-09-17,30250000.0,http://www.mlive.com/business/detroit/index.ssf/2013/09/kresge_foundation_announces_30.html
f:13660,1468,Bison Capital Partners IV,2013-09-18,218000000.0,http://www.pehub.com/2013/09/18/bison-capital-reaches-final-close-fund-iv/
f:3885,1469,Catterton Growth Partners II,2013-09-18,400000000.0,http://www.pehub.com/2013/09/18/catterton-partners-closes-2-1-bln-total-two-funds/?utm_source=dlvr.it&utm_medium=twitter
f:13667,1470,Fund I,2013-09-18,50000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130918e99iqm24y&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130918e99iqm24y%26from%3dalert%26pid%3d32
f:13676,1471,Accolade Partners IV,2013-09-19,150000000.0,http://www.finsmes.com/2013/09/accolade-partners-closes-fourth-fund-funds-150m.html
f:12709,1472,"Tricon XI, L.P",2013-09-19,0.0,http://canadianprivateequity.com/tricon-secures-additional-135m-for-tricon-xi/2013/09/19/?utm_content=buffer75827&utm_source=buffer&utm_medium=twitter&utm_campaign=Buffer
f:13726,1477,Imperial Capital Acquisition Fund V,2013-09-23,250000000.0,http://canadianprivateequity.com/imperial-capital-raises-over-250m-for-5th-fund/2013/09/23/?utm_source=buffer&utm_campaign=Buffer&utm_content=buffere3b20&utm_medium=twitter
f:11437,1478,Peak Rock Capital Fund LP,2013-09-24,700000000.0,http://www.pehub.com/2013/09/24/peak-rock-capital-raises-700-mln-initial-fund/?utm_source=dlvr.it&utm_medium=twitter
f:5775,1479,Foundation Fund II,2013-09-24,1000000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/vista-equity-partners-set-to-close-foundation-fund-ii-on-nearly-1bn.html
f:1964,1480,CTV Fund V,2013-09-24,90000000.0,http://www.finsmes.com/2013/09/chevron-technology-ventures-launches-90m-venture-capital-fund.html
f:13747,1481,"Mill Road Capital II, L.P",2013-12-04,420000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/mill-road-capital-raises-420m-for-second-fund.html
f:6433,1484,Seventh FundBrynwood Partners VII LP,2013-09-25,400000000.0,http://privatemarkets.thomsonreuters.com/buyouts/consumer-shop-brynwood-partners-vii-fund-reaches-$400m-hard-cap-in-one-close/21109671.article?utm_term=%23privateequity+SUBS+ONLY&utm_source=twitterfeed&utm_medium=twitter
f:13729,1488,Stonehenge Growth Equity Fund I,2013-09-25,40000000.0,http://www.pehub.com/2013/09/25/stonehenge-growth-equity-partners-receives-40-mln-new-vc-fund/?utm_source=dlvr.it&utm_medium=twitter
f:5811,1489,ENIAC II: Mobile Focused Fund,2013-09-26,12900000.0,http://techcrunch.com/2013/09/26/eniac-ventures-debuts-second-12-9m-fund-to-back-mobile-first-startups/
f:3738,1490,Birchmere Ventures High Yield Fund,2013-09-26,3000000.0,http://www.bizjournals.com/pittsburgh/news/2013/09/26/birchmere-advisors-closes-on-3m.html?ana=twt
f:13818,1492,Fund II,2013-09-27,40000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/cotton-creek-chugs-to-82m-for-second-fund-still-well-short-of-200m-target.html
f:979,1496,"PEER Ventures Group IV, L.P.",2013-05-30,36647200.0,http://www.sec.gov/Archives/edgar/data/1587813/000158781313000002/xslFormDX01/primary_doc.xml
f:1747,1498,Frazier Healthcare VI,2007-11-29,600000000.0,http://www.altassets.net/private-equity-news/life-science-fund-frazier-healthcare-vi-closes-on-600m.html
f:13895,1499,Adveq Secondaries II fund,2013-10-01,175000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/adveq-secondary-fund-closes-on-175m-hard-cap.html
f:155,1500,SAP Ventures Fund I,2013-10-02,353000000.0,http://news.yahoo.com/sap-launches-650-million-fund-highlights-corporate-venture-080348270--sector.html?utm_source=twitterfeed&utm_medium=twitter
f:155,1501,SAP Ventures Fund II,2013-10-02,650000000.0,http://www.finsmes.com/2013/10/sap-ventures-raises-650m-fund.html
f:13906,1502,"Leeds Novamark Capital I, L.P.",2013-10-02,130000000.0,http://www.pehub.com/2013/10/02/leeds-novamark-raises-130m/?utm_source=dlvr.it&utm_medium=twitter
f:13908,1503,Fund I,2013-10-01,1000000000.0,http://realdeals.eu.com/article/44753-pai-raises-1bn-towards-latest-fund
f:13927,1506,Agribusiness & Food Fund,2013-10-03,173400000.0,http://www.pehub.com/2013/10/03/aqua-capital-closes-173-4-mln-agribusiness-fund/?utm_source=dlvr.it&utm_medium=twitter
f:13956,1507,"Origin Capital Fund II, LLC",2013-10-04,100000000.0,http://www.pehub.com/2013/10/04/origin-capital-launches-100-mln-fund-ii/?utm_source=dlvr.it&utm_medium=twitter
f:2174,1508,Ohio TechAngel Fund IV,2013-09-19,1710000.0,http://www.sec.gov/Archives/edgar/data/1588290/000158829013000001/xslFormDX01/primary_doc.xml
f:13995,1510,Catalyst Fund Limited Partnership IV,2013-10-07,812000000.0,http://www.pehub.com/2013/10/07/catalyst-fund-limited-partnership-iv-reaches-final-close/?utm_source=dlvr.it&utm_medium=twitter
f:8881,1512,BVIP Fund VIII LP,2013-10-07,208900000.0,http://pevc.dowjones.com/article?an=DJFLBO0020131007e9a7pscgf&from=alert&pid=15&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFLBO0020131007e9a7pscgf%26from%3dalert%26pid%3d15
f:14017,1514,32 Degrees Diversified Energy Fund II,2013-10-07,84600000.0,http://www.prnewswire.com/news-releases/32-degrees-capital-announces-final-close-of-diversified-energy-fund-ii-226786201.html
f:6855,1515,Pamlico Capital III,2013-10-08,650000000.0,http://www.businesswire.com/news/home/20131008005499/en/Pamlico-Capital-Closes-650-Million-Pamlico-Capital
f:5832,1516,"Lime Rock Resources III, L.P.",2013-10-08,750000000.0,http://www.pehub.com/2013/10/08/lime-rock-raises-750-mln-third-resources-fund/?utm_source=dlvr.it&utm_medium=twitter
f:1973,1518,Abingworth Bioventures VI,2013-10-10,205000000.0,http://pevc.dowjones.com/article?an=DJFVW00020131009e9a9rx6yg&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020131009e9a9rx6yg%26from%3dalert%26pid%3d32
f:14077,1521,Crow Holdings Realty Partners Fund Vi,2013-10-10,1067000000.0,http://www.pehub.com/2013/10/10/crow-holdings-capital-partners-closes-1-bln-fund/?utm_source=dlvr.it&utm_medium=twitter
f:14081,1522,Catalyst Fund Limited Partnership IV,2013-10-07,812000000.0,http://www.ivcpost.com/articles/16085/20131007/atlantic-pacific-capital-closes-catalyst-fund-iv.htm
f:14092,1525,Quantum Valley Fund,2013-03-19,100000000.0,http://quantumvalleyinvestments.com/media/
f:12715,1528,Inaugural fund,2013-10-11,540000000.0,http://www.pehub.com/2013/10/11/mithril-capital-management-closes-540-mln-debut-fund-wsj/?utm_source=dlvr.it&utm_medium=twitter
f:13232,1529,Pomona Capital VIII,2013-10-14,1140000000.0,http://pevc.dowjones.com/article?an=DJFLBO0020131011e9aboxp7z&from=alert&pid=22&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFLBO0020131011e9aboxp7z%26from%3dalert%26pid%3d22
f:7625,1533,Fund III,2013-10-14,20000000.0,http://www.finsmes.com/2013/10/fenox-venture-capital-holds-close-fund-20m.html
f:131,1536,CommonAngels Ventures Fund IV,2013-10-15,11200000.0,http://pevc.dowjones.com/article?an=DJFVW00020131015e9afrxleu&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020131015e9afrxleu%26from%3dalert%26pid%3d32
f:5928,1537,"500 Startups III, L.P.",2013-10-15,0.0,http://www.sec.gov/Archives/edgar/data/1588078/000158807813000002/xslFormDX01/primary_doc.xml
f:3551,1538,Javelin Venture Partners Fund III,2013-10-16,125000000.0,http://techcrunch.com/2013/10/16/early-stage-vc-firm-javelin-venture-partners-raises-125m-for-third-fund/
f:6330,1540,ASF V,2013-10-17,750000000.0,http://www.avcj.com/avcj/news/2301154/alpinvest-holds-usd750m-final-close-on-secondaries-fund-v
f:14186,1541,Debut Private Equity Fund,2013-10-17,200000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/consonance-capital-moves-to-200m-mark-for-debut-private-equity-fundraise.html
f:2140,1542,"5AM Ventures IV, L.P.",2013-12-03,250000000.0,http://5amventures.com/press/5am-ventures-raises-250-million-life-science-venture-capital-fund/
f:14177,1543,Vermont Seed Capital Fund,2010-05-10,5000000.0,http://vermonttechnologies.com/capital/
f:446,1546,Clover Fund LP,2013-10-21,7000000.0,http://pandodaily.com/news/felicis-ventures-raises-new-7m-fund/?utm_source=dlvr.it&utm_medium=twitter
f:2253,1547,Versant Venture Capital V,2013-10-21,250000000.0,http://newsle.com/article/0/98869202/
f:8506,1549,Fund II,2013-10-22,550000000.0,http://privatemarkets.thomsonreuters.com/aurora-resurgence-raises-$550-mln-for-fund-ii/21114708.article?utm_term=%23privateequity+SUBS+ONLY&utm_source=twitterfeed&utm_medium=twitter
f:1469,1553,Growth Equity Fund II,2013-10-23,580000000.0,http://www.finsmes.com/2013/10/north-bridge-growth-equity-closes-fund-580m.html
f:2853,1554,PTV Special Opportunities I,2013-10-23,24700000.0,http://www.bizjournals.com/austin/blog/techflash/2013/10/ptv-sciences-raises-247m-fund.html?ana=twt
f:14313,1556,SparkLabs Global Seed-Stage Fund,2013-10-24,30000000.0,http://techcrunch.com/2013/10/24/sparklabs-launches-30m-global-seed-stage-fund-with-ex-facebooker-net-jacobsson-and-former-horizons-vc-frank-meehan/
f:3169,1558,Crescent III,2013-10-25,0.0,http://www.crescentcapital.co.uk/2013/10/23/crescents-third-vc-fund-ready-to-fly/
f:14373,1561,Resolute Fund III,2013-10-25,1100000000.0,http://www.pehub.com/2013/10/25/the-jordan-company-hits-1-1-bln-first-close-fund-iii/
f:14381,1565,Samara Capital Fund II,2013-10-28,150000000.0,http://pevc.dowjones.com/article?an=DJFLBO0020131028e9asbxsxv&from=alert&pid=22&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFLBO0020131028e9asbxsxv%26from%3dalert%26pid%3d22
f:14382,1566,Fund I,2013-10-28,650000000.0,http://www.pehub.com/2013/10/28/pe-fund-manager-grove-street-advisors-raises-650-mln/?utm_source=dlvr.it&utm_medium=twitter
f:14386,1569,Real Estate Fund,2013-10-29,716000000.0,http://www.pehub.com/2013/10/29/gtis-partners-closes-residential-real-estate-fund-716-mln/?utm_source=dlvr.it&utm_medium=twitter
f:14387,1570,Vopne Capital Fund I,2013-10-29,20000000.0,http://www.pehub.com/2013/10/29/vopne-capital-raises-20-mln-fund-i/?utm_source=dlvr.it&utm_medium=twitter
f:14411,1571,Fund IV,2013-10-30,1025000000.0,http://in.reuters.com/article/2013/10/30/idINL3N0IK0J820131030
f:5128,1572,Brookfield Infrastructure Fund II,2013-10-30,7000000000.0,http://www.pehub.com/2013/10/30/brookfield-asset-management-closes-7-billion-second-infrastructure-fund/?utm_source=dlvr.it&utm_medium=twitter
f:13274,1577,Gobi ASEAN Fund,2010-01-01,0.0,http://www.gobivc.com/funds#gobi_asean fund
f:13274,1578,Gobi Fund I,2005-01-01,51750000.0,http://www.gobivc.com/funds#gobi_fund i
f:13274,1579,Gobi Fund II,2008-01-01,151000000.0,http://www.gobivc.com/funds#gobi_fund ii
f:13274,1580,Gobi HiTech Fund,2007-01-01,0.0,http://www.gobivc.com/funds#gobi_hitech fund
f:13274,1581,Gobi Yingzhi Fund,2012-01-01,0.0,http://www.gobivc.com/funds#gobi_yingzhi fund
f:13725,1582,NovaQuest Pharma Opportunities Fund III,2013-10-31,459000000.0,http://www.pehub.com/2013/10/31/novaquest-closes-third-pharma-fund-459-mln/?utm_source=dlvr.it&utm_medium=twitter
f:12639,1583,FLAG Private Equity V LP,2013-10-30,217300000.0,http://pevc.dowjones.com/article?an=DJFLBO0020131030e9aunnz2v&from=alert&pid=22&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFLBO0020131030e9aunnz2v%26from%3dalert%26pid%3d22
f:4220,1584,Maranon Senior Credit Fund II,2013-10-31,330000000.0,http://www.pehub.com/2013/10/31/maranon-capital-closes-330-mln-second-credit-fund/?utm_source=dlvr.it&utm_medium=twitter
f:903,1586,DFJ Mercury Fund III,2013-10-31,125000000.0,http://pevc.dowjones.com/article?an=DJFVW00020131031e9avotunk&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020131031e9avotunk%26from%3dalert%26pid%3d32
f:2250,1587,"OrbiMed Private Investments V, LP",2013-11-01,735000000.0,http://www.pehub.com/2013/11/01/orbimed-closes-fund-v-735-mln/?utm_source=dlvr.it&utm_medium=twitter
f:6566,1592,Fund II,2013-11-05,35000000.0,http://pandodaily.com/news/pivotnorth-raise-35m-second-fund-to-target-early-stage-deals/?utm_source=dlvr.it&utm_medium=twitter
f:12720,1593,Fund II,2013-11-06,11400000.0,http://oresundstartups.com/spintop-ventures-secures-second-round-financing-100-million-dollars/
f:13408,1594,Icon Venture Partners I,2013-11-06,100000000.0,http://www.finsmes.com/2013/11/icon-venture-partners-closes-100m-inaugural-fund.html
f:244,1595,MentorTech Ventures III,2013-11-06,24235000.0,http://www.sec.gov/Archives/edgar/data/1524124/000114420413057995/xslFormDX01/primary_doc.xml
