id,name,normalized_name,founded_at
f:7672,BlueOcean Ventures,blueocean ventures,
f:7673,Point Nine Capital,point nine,2011-04-01
f:7675,94labs,94labs,2010-12-14
f:7676,Partner Capital,partner,
f:7678,East Ventures,east ventures,
f:7679,Volpe Welty,volpe welty,
f:768,EdgeStone Capital Partners,edgestonepartners,1999-01-01
f:7680,MIG Funds,mig funds,
f:7681,Serra Ventures,serra ventures,1998-01-01
f:7682,Summit Capital,summit,1996-01-01
f:7683,Polaris Private Equity,polaris private equity,1998-01-01
f:7685,McCafferty & Company,mccafferty company,2006-01-01
f:7687,Axxon Group,axxon group,2001-01-01
f:7689,Committed Advisors,committed advisors,2010-01-01
f:769,Tech Capital Partners,techpartners,2001-02-01
f:7690,Solway Investment Group,solway investment group,2002-01-01
f:7692,Dream Web Solution,dream web solution,
f:7693,DFJ JAIC,dfj jaic,2001-01-01
f:7694,Rainfall Capital,rainfall,2008-09-01
f:7695,Tembusu Partners,tembusu,2006-01-01
f:7696,Shamrock Capital Advisors,shamrockadvisors,1978-01-01
f:7697,Fortify Ventures,fortify ventures,2011-05-01
f:7698,BaltCap,baltcap,1995-01-01
f:7699,RWE Deutschland,rwe deutschland,
f:77,DEFTA Partners,defta,1984-01-01
f:770,TVC Capital,tvc,2006-01-01
f:7700,Moelis Capital Partners,moelispartners,2007-01-01
f:7701,Social Venture Fund,social venture,2010-01-01
f:7702,Promus Equity Partners,promus equity,
f:7703,Great Oaks Venture Capital,great oaks venture,
f:7704,Lead Edge Capital,lead edge,2003-01-01
f:7705,Impetus Capital,impetus,
f:7706,Initial:Capital,initial,2011-06-01
f:7707,Parakletos Ventures,parakletos ventures,
f:7708,3V SourceOne Ventures,3v sourceone ventures,
f:7709,Bokwang Investment,bokwang investment,
f:771,The Hillman Company,the hillman company,
f:7710,AT Ventures,at ventures,
f:7711,KGI Partners,kgi,
f:7712,Nexus Investment,nexus investment,1988-01-01
f:7713,Horsley Bridge Partners,horsley bridge,1983-01-01
f:7714,Yellowstone Energy Ventures,yellowstone energy ventures,
f:7715,Entree Capital,entree,1998-03-01
f:7717,Seraphin Partners,seraphin,2011-01-01
f:7718,Vista Point Advisors,vista point advisors,2011-01-01
f:7719,S-Group Capital Management,s groupmanagement,2007-01-01
f:772,b-to-v Partners AG,b to vag,2000-07-01
f:7722,Auburn Angel Network,auburn angel network,2011-01-01
f:7723,Upper Carolina Angel Network,upper carolina angel network,
f:7724,Broadstone Capital Group,broadstonegroup,
f:7725,Accent Equity Partners,accent equity,1994-01-01
f:7726,Participations Bigeard,participations bigeard,
f:773,Gemini Israel ventures,gemini israel ventures,1993-01-01
f:7731,ECOTAF,ecotaf,
f:7735,Web FWD by Mozilla,web fwd by mozilla,2011-04-01
f:7736,TE Connectivity,te connectivity,1941-09-15
f:7738,Cambridge Registry,cambridge registry,
f:7743,XLurbanmedia,xlurbanmedia,2010-01-01
f:7744,Goparti,goparti,2011-05-17
f:7746,Foundation Descroix-Vernier,foundation descroix vernier,2003-01-01
f:7747,CORFO,corfo,1939-04-29
f:7748,A-Grade Investments,a grade investments,2011-01-01
f:7749,True North Venture Partners,true north venture,
f:775,EDF Ventures,edf ventures,
f:7750,DB Masdar Clean Tech Fund,db masdar clean tech,2010-01-01
f:7751,FirstGen Capital,firstgen,2010-06-26
f:7753,Landis Capital,landis,
f:7754,Forerunner Ventures,forerunner ventures,2007-01-01
f:7755,SKS Capital,sks,
f:7756,Paltech Solutiosn Inc,paltech solutiosn,
f:7758,Myrian Capital,myrian,
f:776,Hudson Ventures,hudson ventures,
f:7760,BioVeda Capital,bioveda,
f:7762,Tux Finance,tux finance,
f:7763,Sheshunoff Management Services,sheshunoff management services,
f:7766,WestSummit Capital,westsummit,2009-01-01
f:7767,"Navi Capital Partners, Co.",navipartners,
f:7770,Governing Dynamics Venture Capital,governing dynamics venture,
f:7773,Stark Investments,stark investments,1992-01-01
f:7775,Iowa Dept of Economic Development,iowa dept of economic development,2000-08-17
f:7778,Mack Capital,mack,
f:778,Revolution Ventures,revolution ventures,2005-01-01
f:7780,Winch Capital 2 fund,winch2,
f:7781,Crowdcube,crowdcube,2010-08-01
f:7782,Infoedge India Ltd.,infoedge india,1995-05-01
f:7783,Environmental Investment Partners,environmental investment,1998-01-01
f:7784,Georgian Partners,georgian,2008-01-01
f:7785,Chelsea Management,chelsea management,1971-01-01
f:7786,21 Investimenti,21 investimenti,1992-01-01
f:7787,Innovation Network Corp. of Japan,innovation networkof japan,
f:7789,Emerging Innovations Fund,emerging innovations,
f:779,Servisen Investment Management,servisen investment management,1990-01-01
f:7790,Digital Infoware,digital infoware,2010-01-03
f:7791,Portland Seed Fund,portland seed,2010-08-01
f:7795,vtamethod,vtamethod,
f:7796,Eastside Partners,eastside,1998-01-01
f:7797,GTA Capital,gta,
f:7798,Core Equity Group,core equity group,2004-01-01
f:7799,BVM Capital,bvm,
f:7801,Chestnut Hill Ventures,chestnut hill ventures,2002-01-01
f:7802,Remeditex Ventures,remeditex ventures,
f:7803,Inerjys,inerjys,2011-01-01
f:7804,'RIA Novosti',ria novosti,
f:7805,Utah Angels,utah angels,1990-01-01
f:7806,Plazacorp Ventures,plazacorp ventures,
f:7807,Riviera Finance,riviera finance,1969-06-01
f:7808,General Motors Ventures,general motors ventures,2010-06-01
f:7809,Quince Associates,quince associates,1975-01-01
f:781,Elaia Partners,elaia,2002-01-01
f:7810,Prostor Capital,prostor,2011-01-01
f:7814,BB&T Capital Partners,bb tpartners,1998-01-01
f:7818,Gynzy,gynzy,2009-01-01
f:7819,RealGames,realgames,
f:7820,Zylom,zylom,2001-01-01
f:7821,Gamegate,gamegate,
f:7825,Anjos do Brasil,anjos do brasil,
f:7826,RAP Investments,rap investments,
f:7827,OMERS Ventures,omers ventures,2011-01-03
f:7832,Robert W. Baird & Co.,robert w baird,1919-01-01
f:7833,Level Equity,level equity,2009-01-01
f:7834,Cherokee & Walker,cherokee walker,
f:7836,eXome Capital,exome,
f:7837,Sud Investments,sud investments,
f:7838,Cambridge Angels group,cambridge angels group,
f:784,The Logia Group,the logia group,
f:7840,Noson Lawen Partners,noson lawen,
f:7842,Messagekey,messagekey,1995-01-01
f:7843,Latinvia,latinvia,1999-01-01
f:7844,Intellignos,intellignos,2008-01-01
f:7846,PLUSME! SpA,plusme spa,
f:7847,Berwind Private Equity,berwind private equity,
f:7848,CC Holdings,cc holdings,
f:7849,Juggernaut Capital Partners,juggernautpartners,2009-01-01
f:785,National Science Foundation,national science foundation,1950-05-10
f:7850,Centra Capital,centra,
f:7851,Citicorp,citicorp,
f:7855,Elevate Ventures,elevate ventures,2010-11-01
f:7858,Sequoia Capital India,sequoiaindia,1972-01-01
f:786,DN Capital,dn,2000-06-01
f:7868,Inventures,inventures,
f:7869,LTC Partners,ltc,2000-01-01
f:787,KTB Ventures,ktb ventures,1981-01-01
f:7870,Howell Capital,howell,
f:7871,Sparx Ventures,sparx ventures,2011-01-01
f:7873,Republic Bank California,republic bank california,
f:7874,Commercialisation Australia,commercialisation australia,
f:7877,Beford Investments,beford investments,2010-01-01
f:7878,b-mt GmbH,b mt,1999-01-01
f:7879,bm-t GmbH,bm t,
f:788,Translink Capital,translink,2007-01-01
f:7881,Seavest Capital Partners,seavestpartners,1981-01-01
f:7882,lool ventures,lool ventures,2011-01-01
f:7883,KGC Capital,kgc,
f:7884,PALgenesis,palgenesis,2011-08-01
f:7886,"Pacific Alliance Limited, LLC",pacific alliance limited,1995-01-01
f:7887,Vaizra Investments,vaizra investments,2011-04-18
f:7888,Fondo Italiano di Investimento,fondo italiano di investimento,2010-03-18
f:7889,Orient Masters á´ºá´±áµ,orient masters á´ºá´±áµ,
f:789,ITOCHU Corporation,itochu,
f:7890,7 Sanat,7 sanat,
f:7896,Starling Ventures,starling ventures,
f:7897,BMW i Ventures,bmw i ventures,2011-02-01
f:7898,SPA Investments,spa investments,
f:7899,Shanghai Hua Hong International,shanghai hua hong international,
f:79,Edmond de Rothschild Venture Capital,edmond de rothschild venture,1989-01-01
f:7903,Louisiana Ventures,louisiana ventures,2003-01-01
f:7904,Valley Connect,valley connect,
f:7905,Boston Seed Capital,boston seed,
f:7906,Pike Capital Partners,pikepartners,
f:7907,Prudence Holdings,prudence holdings,
f:7908,Ohio Tech Angel Fund III,ohio tech angeliii,
f:7909,Morgan Stanley Expansion Capital,morgan stanley expansion,
f:791,ConsensusOne Ventures,consensusone ventures,
f:7910,U.S. Economic Development Administration,u s economic development administration,1965-01-01
f:7912,Columbia University Lang Fund,columbia university lang,
f:7914,Lakshmi Capital,lakshmi,2009-05-01
f:7915,"Apollo Global Management, LLC",apollo global management,1990-01-01
f:7916,a>m ventures,a m ventures,2010-11-01
f:7917,CBZ,cbz,
f:7918,Easterly Capital,easterly,
f:7919,Nirvana Venture Advisors,nirvana venture advisors,2011-01-01
f:792,Carlyle Group,carlyle group,1983-01-01
f:7920,Ludgate Environmental Fund,ludgate environmental,2001-01-01
f:7923,Light Street Capital Management,light streetmanagement,2010-01-01
f:7926,khojindiakhoj.com,khojindiakhoj,2011-01-01
f:7929,NDRC,ndrc,2008-01-01
f:793,ITU Ventures,itu ventures,
f:7930,Bloom Equity,bloom equity,
f:7931,Bloom Equity Angels,bloom equity angels,
f:7932,SK Capital Partners,skpartners,
f:7933,Oklahoma Life Science Fund,oklahoma life science,
f:7934,thetime,thetime,
f:7935,ESB Novusmodus,esb novusmodus,
f:7936,Gilde Buy Out Partners,gilde buy out,2001-01-01
f:794,BMJP,bmjp,
f:7942,ProCloud Media Invest,procloud media invest,
f:7944,Windham Venture Partners,windham venture,
f:7945,Top Tier Capital Partners,top tierpartners,1999-01-01
f:7946,Interlink Investments,interlink investments,
f:7947,Aksoy Internet Ventures,aksoy internet ventures,2011-01-01
f:7948,iGan Partners,igan,2011-01-01
f:7949,IQ Partners,iq,2005-01-01
f:795,GMT Capital,gmt,1990-01-01
f:7951,SVGS Fund,svgs,
f:7952,TiE Angels,tie angels,
f:796,Gefinor Ventures,gefinor ventures,2002-01-01
f:7960,BA Accelerator,ba accelerator,
f:7961,Aedeas Group,aedeas group,
f:7968,Boyd Capital Partners,boydpartners,1994-01-01
f:7969,Delete3,delete3,
f:797,Ampersand Capital Partners,ampersandpartners,
f:7972,Citicorp Venture Capital,citicorp venture,
f:7973,Transom Capital Group,transomgroup,
f:7974,Lovell Minnick Partners,lovell minnick,1999-01-01
f:7976,Sydney Angels Sidecar Fund,sydney angels sidecar,
f:7977,Tennenbaum Capital Partners,tennenbaumpartners,1999-01-01
f:7978,"MITON INVESTMENT, a.s.",miton investment a s,
f:798,Vantis Capital Management,vantismanagement,2001-01-01
f:7980,Dayam Fund,dayam,
f:7981,Maroc Numeric Fund,maroc numeric,
f:7989,Aspen MedTech Ventures III,aspen medtech ventures iii,
f:799,Ridgewood Capital,ridgewood,1982-01-01
f:7990,"Business Accelerator,LLC",business accelerator,
f:7993,PODIUM Ventures,podium ventures,2010-04-30
f:7994,"Chesapeake Advisory Group, LLC",chesapeake advisory group,2009-07-13
f:7995,Varus Ventures,varus ventures,
f:7996,Backlog Capital,backlog,2010-01-01
f:7997,IDG Ventures Europe,idg ventures europe,
f:7999,CrunchFund,crunchfund,2011-09-01
f:8,Centennial Ventures,centennial ventures,1982-01-01
f:80,Walden Venture Capital,walden venture,1974-01-01
f:8001,Rheinland Venture Capital,rheinland venture,
f:8002,Bloggers Delight ApS,bloggers delight aps,2011-03-01
f:8003,The Brandery,the brandery,2010-07-01
f:8005,Tmura,tmura,2002-03-01
f:8009,Banneker Partners,banneker,2011-01-01
f:801,IDG Capital Partners,idgpartners,
f:8011,Ensys Capital,ensys,
f:8012,AEM Capital,aem,
f:8016,McCombs Enterprises,mccombs enterprises,
f:8017,International Investment House,international investment house,
f:8019,6th AP Fund,6th ap,
f:802,IDG Ventures Vietnam,idg ventures vietnam,2004-01-01
f:8021,Ignia Fund,ignia,
f:8022,_,,
f:8023,__,,
f:8024,___,,
f:8025,____,,
f:8027,SK Ventures,sk ventures,
f:8030,Five Mill Ventures,five mill ventures,
f:8031,Valero Capital,valero,
f:8032,Green Tree Equity,green tree equity,
f:8034,Anthos Capital,anthos,
f:8035,Splashpond Investors,splashpond investors,
f:8036,Mainsail Partners,mainsail,2003-01-01
f:8037,ZernikeMeta Ventures,zernikemeta ventures,1987-01-01
f:804,Topspin Partners,topspin,
f:8046,Bank of The West,bank of the west,
f:8047,Bank of The West2,bank of the west2,
f:8048,Bank Of The West3,bank of the west3,
f:8053,Greenstart,greenstart,2011-05-24
f:8055,Loeb Enterprises,loeb enterprises,2006-01-01
f:8056,Scottish Friendly,scottish friendly,
f:8058,"D2K Equity Partners, LLC",d2k equity partners,2007-01-01
f:8059,Red Planet Hotels,red planet hotels,2010-01-01
f:806,New York City Investment Fund,new york city investment,1996-01-01
f:8060,Richert Funding,richert funding,2011-08-28
f:8061,First Capital Partners,firstpartners,2006-01-01
f:8062,Jove Equity Partners,jove equity,
f:8063,Dukascopy Bank,dukascopy bank,1998-01-01
f:8064,Ivy Asset Management,ivy asset management,
f:8065,Breslau Capital Partners,breslaupartners,
f:8066,Kurma Life Science Partners,kurma life science,
f:8067,chinaccelerator/SOS Ventures,chinaccelerator sos ventures,
f:8069,Invus Financial Advisors,invus financial advisors,
f:807,AdInvest,adinvest,
f:8070,JGE Capital Management,jgemanagement,
f:8071,Tola Capital,tola,2010-01-01
f:8072,NaviMed Capital,navimed,2011-01-01
f:8076,Aria Ventures,aria ventures,
f:8077,RIME Communications Capital,rime communications,
f:8079,The Stephens Group,the stephens group,
f:808,"Genesis Inventions, L.P.",genesis inventions,
f:8081,McKenna Capital,mckenna,
f:8084,HealthTech Capital,healthtech,2010-01-01
f:8085,Gray Ghost Ventures,gray ghost ventures,2003-01-01
f:8089,Fredelia,fredelia,
f:809,Innovacorp,innovacorp,1996-05-13
f:8090,Media Redirect,media redirect,
f:8094,accountants durham,accountants durham,2011-01-01
f:8096,kbs+ Ventures,kbs ventures,2010-12-01
f:8097,fun,fun,
f:81,Updata Partners,updata,
f:810,MHS Capital,mhs,
f:8100,Sea Dragon Healthcare Partners,sea dragon healthcare,
f:8101,Standard Pacific Capital Holdings,standard pacificholdings,
f:8102,Council Capital,council,2000-01-01
f:8103,First Reserve Corporation,first reserve,1983-01-01
f:8104,Ern Capital,ern,
f:8105,Milestone Capital,milestone,
f:8106,Canrock Ventures,canrock ventures,2010-01-01
f:8107,PEAK6 Investments,peak6 investments,1997-01-01
f:8108,Dove Capital Partners,dovepartners,
f:8109,Housatonic Partners,housatonic,1994-01-01
f:811,White Sand Group,white sand group,
f:8115,City Hill Ventures,city hill ventures,2010-01-01
f:8118,Naya Ventures,naya ventures,
f:8119,Credit Agricole Entreprises,credit agricole entreprises,
f:812,Divergent Ventures,divergent ventures,1999-01-01
f:8120,Loxbridge Research,loxbridge research,
f:8121,Virgo Capital,virgo,2005-01-01
f:8124,ANDREW HAMILTON,andrew hamilton,
f:8125,xx-xxx-xxx,xx xxx xxx,
f:8126,Cybernaut Venture Capital,cybernaut venture,
f:8127,Espresso Capital Partners,espressopartners,2009-01-01
f:8128,Stony Lonesome Group,stony lonesome group,2011-03-01
f:8129,Tampa Bay Technology Forum,tampa bay technology forum,2000-01-01
f:813,Active Venture Partners,active venture,2004-02-18
f:8130,LBA,lba,
f:8131,Pixel Capital,pixel,2006-01-01
f:8132,Cedrus Ventures,cedrus ventures,
f:8134,TD Fund,td,
f:8136,CAP Ventures,cap ventures,
f:8137,Enzyme Venture Capital,enzyme venture,
f:8139,Adventure Corporate Holdings,adventure corporate holdings,
f:814,D.E. Shaw & Co.,d e shaw,1988-01-01
f:8143,Innoven Partenaires,innoven partenaires,
f:8144,Brook Private Equity Advisors,brook private equity advisors,
f:8145,Coller Capital,coller,1980-01-01
f:8146,lloyds bristol,lloyds bristol,
f:8147,Intervida,intervida,1997-05-22
f:8149,KOMM Investment,komm investment,1983-01-01
f:8152,Speedinvest,speedinvest,2011-06-01
f:8154,Serent Capital,serent,
f:8155,K - New Media GmbH & Co. KG,k new media gmbhkg,2010-01-01
f:8157,Raptor Ventures,raptor ventures,
f:8158,77 Ventures,77 ventures,
f:8159,UW-Eau Claire Office of Research and Sponsored Programs,uw eau claire office of research and sponsored programs,
f:816,Catapult Advisors,catapult advisors,2001-07-23
f:8160,UW-Eau Claire Entrepreneur Program CEO Idea Challenge,uw eau claire entrepreneur program ceo idea challenge,
f:8161,yet2Ventures,yet2ventures,2010-01-01
f:8162,SpeedUp Investments,speedup investments,
f:8164,Ecosystem Ventures,ecosystem ventures,2005-12-01
f:8165,Singaporean Meridian Capital,singaporean meridian,
f:8167,Sorenson Capital,sorenson,2002-01-01
f:8170,Potomak Ventures,potomak ventures,2011-08-01
f:8171,Equity Partners Fund SPC,equity partnersspc,
f:8173,Funchal Equity Partners Fund,funchal equity partners,
f:8174,Zigong Commercial Equity Partners Fund,zigong commercial equity partners,
f:8175,Abbott Biotech Ventures,abbott biotech ventures,
f:8176,Fondo Toscana Ventures,fondo toscana ventures,
f:8177,Burton Partnership,burton partnership,
f:818,SEB Venture Capital,seb venture,1995-01-01
f:8180,CellularCountry,cellularcountry,2005-01-01
f:8181,Ruvento,ruvento,
f:8185,AlphaNorth Asset Management,alphanorth asset management,2007-01-01
f:8187,Spinnaker Trust,spinnaker trust,2000-01-01
f:8189,William Morris Endeavor Entertainment,william morris endeavor entertainment,
f:819,TTP Ventures,ttp ventures,
f:8190,Technologiefonds MV,technologiefonds mv,
f:8191,Fides Finanz-Invest,fides finanz invest,
f:8192,Chinaccelerator,chinaccelerator,2010-01-01
f:8194,Satori Capital,satori,2008-01-01
f:8195,Junk Mail,junk mail,
f:8196,Momentum Capital,momentum,2002-04-24
f:8197,Veturi Venture Accelerator,veturi venture accelerator,2008-01-01
f:8198,Norinnova Invest,norinnova invest,2007-01-01
f:8199,Business Growth Fund,business growth,2011-01-01
f:82,IDEA Fund Partners,ideapartners,2007-01-01
f:8200,Davy Stockbrokers,davy stockbrokers,1926-01-01
f:8202,Alta Ventures Mexico,alta ventures mexico,2011-02-11
f:8203,KreimanChess,kreimanchess,
f:8204,Benjamin Franklin Technology Partners,benjamin franklin technology,
f:8205,MSD Capital,msd,
f:8207,Gowda Capital,gowda,
f:821,T4Media,t4media,2002-01-01
f:8210,DigaComm,digacomm,1998-01-01
f:8212,Vangoo Investment Partners,vangoo investment,2007-01-01
f:8214,"Point Financial, Inc.",point financial,1988-01-11
f:8215,TriStar Technology Ventures,tristar technology ventures,2009-09-01
f:8217,Skolkovo,skolkovo,
f:822,SCF Arizona,scf arizona,1925-01-01
f:8220,Harmony Investments,harmony investments,1993-01-01
f:8221,Altus Capital Partners,altuspartners,
